x_km,y_km,month,wind_ms
34,82,4,9.71
35,82,4,7.19
36,82,4,9.99
37,82,4,8.19
38,82,4,7.97
39,82,4,9.06
40,82,4,9.41
41,82,4,8.36
42,82,4,7.5
43,82,4,8.61
44,82,4,7.32
45,82,4,9.97
46,82,4,7.91
47,82,4,7.43
48,82,4,7.2
49,82,4,7.42
50,82,4,6.54
51,82,4,7.87
52,82,4,7.94
53,82,4,7.42
54,82,4,8.11
55,82,4,6.51
56,82,4,6.45
57,82,4,7.42
58,82,4,6.84
59,82,4,4.88
60,82,4,5.76
61,82,4,6.14
62,82,4,6.53
63,82,4,8.3
64,82,4,6.98
65,82,4,6.97
66,82,4,6.84
67,82,4,4.65
68,82,4,7.0
69,82,4,6.75
70,82,4,7.6
71,82,4,6.02
72,82,4,6.92
73,82,4,7.62
74,82,4,6.97
75,82,4,6.02
76,82,4,6.11
77,82,4,6.28
78,82,4,7.36
79,82,4,5.59
80,82,4,5.56
81,82,4,4.4
82,82,4,6.02
83,82,4,6.7
84,82,4,6.71
85,82,4,6.54
86,82,4,7.31
87,82,4,6.76
88,82,4,6.48
89,82,4,6.51
90,82,4,7.89
91,82,4,6.01
92,82,4,6.88
93,82,4,5.89
94,82,4,5.45
95,82,4,5.31
96,82,4,6.81
97,82,4,7.8
98,82,4,7.27
99,82,4,7.49
0,83,4,6.73
1,83,4,7.39
2,83,4,8.3
3,83,4,8.22
4,83,4,7.83
5,83,4,6.84
6,83,4,7.57
7,83,4,7.43
8,83,4,7.02
9,83,4,6.57
10,83,4,7.7
11,83,4,9.91
12,83,4,8.06
13,83,4,7.32
14,83,4,8.82
15,83,4,9.05
16,83,4,10.26
17,83,4,9.03
18,83,4,8.69
19,83,4,9.7
20,83,4,9.08
21,83,4,9.97
22,83,4,11.31
23,83,4,12.01
24,83,4,10.93
25,83,4,9.52
26,83,4,9.21
27,83,4,10.13
28,83,4,10.52
29,83,4,10.9
30,83,4,8.1
31,83,4,9.3
32,83,4,9.05
33,83,4,8.89
34,83,4,9.3
35,83,4,9.5
36,83,4,8.75
37,83,4,9.04
38,83,4,8.25
39,83,4,10.27
40,83,4,9.56
41,83,4,8.49
42,83,4,7.99
43,83,4,7.98
44,83,4,9.05
45,83,4,7.12
46,83,4,8.02
47,83,4,7.28
48,83,4,5.74
49,83,4,7.94
50,83,4,7.26
51,83,4,8.36
52,83,4,7.21
53,83,4,7.56
54,83,4,6.87
55,83,4,7.7
56,83,4,5.99
57,83,4,7.48
58,83,4,7.21
59,83,4,5.03
60,83,4,5.56
61,83,4,6.01
62,83,4,6.05
63,83,4,5.07
64,83,4,5.73
65,83,4,5.41
66,83,4,7.37
67,83,4,6.32
68,83,4,6.2
69,83,4,4.85
70,83,4,7.04
71,83,4,6.99
72,83,4,7.45
73,83,4,5.61
74,83,4,7.13
75,83,4,7.35
76,83,4,6.46
77,83,4,5.25
78,83,4,6.48
79,83,4,8.29
80,83,4,6.82
81,83,4,5.8
82,83,4,6.95
83,83,4,5.5
84,83,4,8.48
85,83,4,8.13
86,83,4,6.07
87,83,4,5.99
88,83,4,5.16
89,83,4,6.18
90,83,4,6.1
91,83,4,6.82
92,83,4,6.72
93,83,4,6.96
94,83,4,7.04
95,83,4,7.78
96,83,4,7.47
97,83,4,4.99
98,83,4,6.66
99,83,4,6.53
0,84,4,7.53
1,84,4,7.2
2,84,4,6.69
3,84,4,8.58
4,84,4,8.83
5,84,4,6.84
6,84,4,8.85
7,84,4,7.92
8,84,4,8.38
9,84,4,8.09
10,84,4,8.39
11,84,4,7.12
12,84,4,8.01
13,84,4,9.7
14,84,4,10.38
15,84,4,7.57
16,84,4,7.79
17,84,4,10.47
18,84,4,8.77
19,84,4,10.43
20,84,4,10.46
21,84,4,10.12
22,84,4,11.21
23,84,4,9.54
24,84,4,10.1
25,84,4,10.09
26,84,4,9.58
27,84,4,7.76
28,84,4,10.46
29,84,4,8.32
30,84,4,11.21
31,84,4,9.06
32,84,4,10.2
33,84,4,8.49
34,84,4,9.83
35,84,4,7.67
36,84,4,8.84
37,84,4,8.02
38,84,4,7.96
39,84,4,7.58
40,84,4,9.31
41,84,4,8.54
42,84,4,6.14
43,84,4,7.99
44,84,4,7.17
45,84,4,8.2
46,84,4,6.72
47,84,4,7.95
48,84,4,6.6
49,84,4,8.06
50,84,4,6.84
51,84,4,6.93
52,84,4,9.31
53,84,4,7.57
54,84,4,6.75
55,84,4,9.85
56,84,4,7.29
57,84,4,6.02
58,84,4,5.59
59,84,4,8.51
60,84,4,8.01
61,84,4,8.06
62,84,4,5.75
63,84,4,7.13
64,84,4,7.41
65,84,4,7.11
66,84,4,6.5
67,84,4,6.27
68,84,4,4.98
69,84,4,6.95
70,84,4,5.57
71,84,4,7.32
72,84,4,6.33
73,84,4,5.22
74,84,4,7.0
75,84,4,6.69
76,84,4,6.7
77,84,4,7.34
78,84,4,6.17
79,84,4,7.36
80,84,4,7.19
81,84,4,6.77
82,84,4,6.79
83,84,4,6.54
84,84,4,6.47
85,84,4,6.61
86,84,4,6.12
87,84,4,7.69
88,84,4,6.81
89,84,4,7.25
90,84,4,5.6
91,84,4,5.63
92,84,4,8.23
93,84,4,8.13
94,84,4,4.54
95,84,4,7.17
96,84,4,6.73
97,84,4,6.95
98,84,4,7.21
99,84,4,6.88
0,85,4,6.03
1,85,4,7.26
2,85,4,5.87
3,85,4,6.64
4,85,4,7.44
5,85,4,7.4
6,85,4,9.06
7,85,4,8.03
8,85,4,7.63
9,85,4,8.13
10,85,4,8.75
11,85,4,9.13
12,85,4,8.28
13,85,4,7.74
14,85,4,9.49
15,85,4,9.77
16,85,4,9.49
17,85,4,10.14
18,85,4,9.03
19,85,4,10.46
20,85,4,9.98
21,85,4,9.04
22,85,4,9.76
23,85,4,7.72
24,85,4,10.65
25,85,4,9.43
26,85,4,9.78
27,85,4,10.5
28,85,4,8.93
29,85,4,9.47
30,85,4,9.54
31,85,4,10.32
32,85,4,9.68
33,85,4,9.79
34,85,4,10.5
35,85,4,8.1
36,85,4,8.29
37,85,4,8.39
38,85,4,7.6
39,85,4,9.74
40,85,4,8.03
41,85,4,8.26
42,85,4,10.34
43,85,4,8.11
44,85,4,7.49
45,85,4,6.79
46,85,4,7.54
47,85,4,8.98
48,85,4,7.82
49,85,4,7.97
50,85,4,8.09
51,85,4,7.17
52,85,4,6.15
53,85,4,7.8
54,85,4,8.05
55,85,4,6.3
56,85,4,6.98
57,85,4,6.53
58,85,4,6.75
59,85,4,6.42
60,85,4,8.34
61,85,4,6.69
62,85,4,6.56
63,85,4,6.2
64,85,4,7.81
65,85,4,8.02
66,85,4,7.23
67,85,4,5.7
68,85,4,5.66
69,85,4,6.87
70,85,4,6.58
71,85,4,7.06
72,85,4,6.09
73,85,4,6.04
74,85,4,7.55
75,85,4,7.89
76,85,4,4.96
77,85,4,8.24
78,85,4,5.91
79,85,4,8.88
80,85,4,6.53
81,85,4,6.66
82,85,4,6.6
83,85,4,6.79
84,85,4,7.32
85,85,4,5.42
86,85,4,7.05
87,85,4,7.26
88,85,4,6.46
89,85,4,6.42
90,85,4,7.19
91,85,4,5.75
92,85,4,6.83
93,85,4,8.58
94,85,4,7.11
95,85,4,6.34
96,85,4,4.88
97,85,4,7.15
98,85,4,6.16
99,85,4,7.24
0,86,4,7.72
1,86,4,7.12
2,86,4,8.15
3,86,4,6.78
4,86,4,6.97
5,86,4,8.5
6,86,4,7.26
7,86,4,7.36
8,86,4,7.78
9,86,4,7.03
10,86,4,9.28
11,86,4,8.43
12,86,4,8.72
13,86,4,8.58
14,86,4,7.15
15,86,4,9.74
16,86,4,9.02
17,86,4,9.62
18,86,4,10.09
19,86,4,10.79
20,86,4,9.8
21,86,4,8.43
22,86,4,9.77
23,86,4,9.83
24,86,4,7.5
25,86,4,11.09
26,86,4,10.62
27,86,4,9.71
28,86,4,9.74
29,86,4,9.8
30,86,4,7.67
31,86,4,8.56
32,86,4,9.65
33,86,4,8.94
34,86,4,10.01
35,86,4,9.71
36,86,4,8.07
37,86,4,8.3
38,86,4,8.21
39,86,4,6.43
40,86,4,8.82
41,86,4,8.33
42,86,4,7.54
43,86,4,6.48
44,86,4,9.01
45,86,4,7.44
46,86,4,8.55
47,86,4,8.96
48,86,4,7.6
49,86,4,8.09
50,86,4,7.56
51,86,4,7.01
52,86,4,8.22
53,86,4,8.18
54,86,4,7.81
55,86,4,6.66
56,86,4,6.94
57,86,4,8.26
58,86,4,7.27
59,86,4,7.17
60,86,4,7.55
61,86,4,7.19
62,86,4,7.61
63,86,4,6.81
64,86,4,6.33
65,86,4,6.89
66,86,4,6.24
67,86,4,7.98
68,86,4,6.64
69,86,4,5.26
70,86,4,6.63
71,86,4,6.98
72,86,4,6.47
73,86,4,5.13
74,86,4,7.84
75,86,4,7.98
76,86,4,7.07
77,86,4,7.01
78,86,4,6.03
79,86,4,6.91
80,86,4,6.87
81,86,4,6.78
82,86,4,7.5
83,86,4,7.17
84,86,4,6.76
85,86,4,7.56
86,86,4,8.23
87,86,4,6.82
88,86,4,6.37
89,86,4,5.83
90,86,4,8.27
91,86,4,7.75
92,86,4,6.09
93,86,4,6.89
94,86,4,5.59
95,86,4,6.05
96,86,4,6.79
97,86,4,7.92
98,86,4,6.63
99,86,4,8.01
0,87,4,7.91
1,87,4,8.42
2,87,4,8.91
3,87,4,7.63
4,87,4,8.48
5,87,4,7.36
6,87,4,6.85
7,87,4,9.64
8,87,4,7.98
9,87,4,8.04
10,87,4,6.7
11,87,4,7.58
12,87,4,8.29
13,87,4,7.89
14,87,4,8.2
15,87,4,7.59
16,87,4,8.46
17,87,4,7.26
18,87,4,7.48
19,87,4,7.76
20,87,4,10.46
21,87,4,11.24
22,87,4,8.87
23,87,4,9.65
24,87,4,9.25
25,87,4,9.56
26,87,4,9.42
27,87,4,8.91
28,87,4,9.93
29,87,4,8.83
30,87,4,8.48
31,87,4,9.15
32,87,4,11.04
33,87,4,7.73
34,87,4,8.35
35,87,4,8.85
36,87,4,10.08
37,87,4,9.12
38,87,4,7.29
39,87,4,7.31
40,87,4,10.36
41,87,4,8.1
42,87,4,8.79
43,87,4,7.25
44,87,4,8.14
45,87,4,6.21
46,87,4,7.62
47,87,4,7.49
48,87,4,8.06
49,87,4,8.2
50,87,4,6.64
51,87,4,9.19
52,87,4,6.42
53,87,4,6.19
54,87,4,7.71
55,87,4,7.66
56,87,4,7.96
57,87,4,6.46
58,87,4,3.92
59,87,4,6.3
60,87,4,7.3
61,87,4,6.39
62,87,4,8.03
63,87,4,6.68
64,87,4,5.7
65,87,4,7.23
66,87,4,7.6
67,87,4,6.72
68,87,4,7.71
69,87,4,5.42
70,87,4,6.15
71,87,4,8.42
72,87,4,5.32
73,87,4,6.33
74,87,4,6.16
75,87,4,4.23
76,87,4,4.86
77,87,4,8.43
78,87,4,6.67
79,87,4,6.12
80,87,4,5.44
81,87,4,5.43
82,87,4,7.93
83,87,4,4.95
84,87,4,6.4
85,87,4,5.69
86,87,4,5.51
87,87,4,6.88
88,87,4,7.4
89,87,4,5.72
90,87,4,5.14
91,87,4,6.26
92,87,4,6.61
93,87,4,7.97
94,87,4,5.76
95,87,4,6.47
96,87,4,4.67
97,87,4,6.58
98,87,4,6.8
99,87,4,8.72
0,88,4,5.74
1,88,4,7.5
2,88,4,7.95
3,88,4,8.14
4,88,4,8.46
5,88,4,7.94
6,88,4,9.36
7,88,4,7.08
8,88,4,7.02
9,88,4,7.33
10,88,4,7.31
11,88,4,7.58
12,88,4,8.96
13,88,4,9.38
14,88,4,10.51
15,88,4,9.19
16,88,4,8.95
17,88,4,8.17
18,88,4,9.76
19,88,4,9.96
20,88,4,10.14
21,88,4,8.84
22,88,4,8.64
23,88,4,10.38
24,88,4,9.44
25,88,4,8.86
26,88,4,8.73
27,88,4,9.26
28,88,4,8.99
29,88,4,10.96
30,88,4,7.73
31,88,4,8.66
32,88,4,9.31
33,88,4,9.81
34,88,4,8.11
35,88,4,9.51
36,88,4,8.52
37,88,4,8.14
38,88,4,8.27
39,88,4,8.16
40,88,4,8.7
41,88,4,8.32
42,88,4,7.19
43,88,4,7.72
44,88,4,7.33
45,88,4,8.06
46,88,4,7.88
47,88,4,6.35
48,88,4,6.76
49,88,4,8.1
50,88,4,6.42
51,88,4,7.93
52,88,4,7.19
53,88,4,6.09
54,88,4,6.83
55,88,4,8.09
56,88,4,8.02
57,88,4,6.48
58,88,4,7.78
59,88,4,7.44
60,88,4,5.63
61,88,4,6.59
62,88,4,9.23
63,88,4,6.79
64,88,4,5.61
65,88,4,6.58
66,88,4,6.78
67,88,4,7.13
68,88,4,6.28
69,88,4,5.4
70,88,4,5.45
71,88,4,5.76
72,88,4,7.93
73,88,4,6.02
74,88,4,7.15
75,88,4,7.71
76,88,4,5.74
77,88,4,6.53
78,88,4,6.75
79,88,4,7.47
80,88,4,7.19
81,88,4,6.61
82,88,4,6.92
83,88,4,5.68
84,88,4,6.0
85,88,4,7.68
86,88,4,6.74
87,88,4,5.39
88,88,4,6.98
89,88,4,6.8
90,88,4,6.01
91,88,4,4.78
92,88,4,5.63
93,88,4,6.69
94,88,4,7.19
95,88,4,6.71
96,88,4,5.31
97,88,4,6.41
98,88,4,5.98
99,88,4,7.83
0,89,4,6.11
1,89,4,8.42
2,89,4,6.79
3,89,4,6.74
4,89,4,7.16
5,89,4,7.61
6,89,4,9.66
7,89,4,6.9
8,89,4,8.98
9,89,4,9.59
10,89,4,10.22
11,89,4,8.57
12,89,4,7.48
13,89,4,9.21
14,89,4,8.29
15,89,4,8.41
16,89,4,7.39
17,89,4,10.14
18,89,4,9.85
19,89,4,9.11
20,89,4,7.95
21,89,4,8.71
22,89,4,9.99
23,89,4,9.21
24,89,4,10.25
25,89,4,9.98
26,89,4,9.4
27,89,4,9.55
28,89,4,7.55
29,89,4,9.78
30,89,4,8.24
31,89,4,8.14
32,89,4,8.02
33,89,4,8.85
34,89,4,10.18
35,89,4,9.5
36,89,4,9.19
37,89,4,9.34
38,89,4,9.78
39,89,4,8.21
40,89,4,8.41
41,89,4,6.82
42,89,4,7.52
43,89,4,7.73
44,89,4,9.9
45,89,4,7.46
46,89,4,8.73
47,89,4,8.17
48,89,4,6.9
49,89,4,8.14
50,89,4,7.86
51,89,4,5.7
52,89,4,6.07
53,89,4,7.62
54,89,4,7.3
55,89,4,6.57
56,89,4,7.7
57,89,4,7.34
58,89,4,7.17
59,89,4,5.84
60,89,4,6.27
61,89,4,6.0
62,89,4,6.01
63,89,4,7.35
64,89,4,5.56
65,89,4,7.95
66,89,4,7.33
67,89,4,8.01
68,89,4,7.24
69,89,4,6.32
70,89,4,6.41
71,89,4,7.39
72,89,4,6.09
73,89,4,5.89
74,89,4,7.47
75,89,4,5.42
76,89,4,7.37
77,89,4,5.0
78,89,4,5.65
79,89,4,4.71
80,89,4,6.91
81,89,4,6.73
82,89,4,8.86
83,89,4,7.72
84,89,4,6.87
85,89,4,6.31
86,89,4,6.35
87,89,4,7.18
88,89,4,7.25
89,89,4,6.22
90,89,4,6.66
91,89,4,7.99
92,89,4,8.44
93,89,4,5.98
94,89,4,7.3
95,89,4,5.28
96,89,4,6.47
97,89,4,6.87
98,89,4,5.44
99,89,4,7.52
0,90,4,7.76
1,90,4,7.57
2,90,4,6.86
3,90,4,7.75
4,90,4,5.59
5,90,4,9.02
6,90,4,7.8
7,90,4,6.72
8,90,4,8.65
9,90,4,8.77
10,90,4,8.41
11,90,4,7.96
12,90,4,7.17
13,90,4,7.35
14,90,4,8.35
15,90,4,9.02
16,90,4,8.99
17,90,4,8.49
18,90,4,8.85
19,90,4,7.83
20,90,4,8.98
21,90,4,8.63
22,90,4,8.7
23,90,4,9.83
24,90,4,9.49
25,90,4,8.7
26,90,4,9.22
27,90,4,10.37
28,90,4,9.79
29,90,4,10.74
30,90,4,9.41
31,90,4,8.65
32,90,4,8.18
33,90,4,8.64
34,90,4,7.69
35,90,4,8.42
36,90,4,9.28
37,90,4,9.01
38,90,4,7.48
39,90,4,8.68
40,90,4,7.39
41,90,4,8.51
42,90,4,6.7
43,90,4,8.47
44,90,4,7.97
45,90,4,7.22
46,90,4,7.71
47,90,4,6.78
48,90,4,8.06
49,90,4,8.75
50,90,4,8.55
51,90,4,6.84
52,90,4,5.25
53,90,4,7.77
54,90,4,6.93
55,90,4,8.22
56,90,4,6.73
57,90,4,6.73
58,90,4,7.93
59,90,4,6.59
60,90,4,6.67
61,90,4,7.21
62,90,4,8.01
63,90,4,8.39
64,90,4,6.86
65,90,4,6.46
66,90,4,7.44
67,90,4,6.94
68,90,4,6.45
69,90,4,6.7
70,90,4,6.33
71,90,4,6.37
72,90,4,7.4
73,90,4,7.11
74,90,4,6.94
75,90,4,5.54
76,90,4,6.52
77,90,4,6.25
78,90,4,7.29
79,90,4,6.15
80,90,4,5.45
81,90,4,6.88
82,90,4,5.85
83,90,4,6.96
84,90,4,7.17
85,90,4,7.07
86,90,4,5.27
87,90,4,6.18
88,90,4,6.11
89,90,4,7.03
90,90,4,7.87
91,90,4,8.15
92,90,4,6.14
93,90,4,4.81
94,90,4,6.14
95,90,4,6.6
96,90,4,7.35
97,90,4,7.66
98,90,4,8.26
99,90,4,6.7
0,91,4,7.97
1,91,4,7.32
2,91,4,7.88
3,91,4,6.79
4,91,4,8.34
5,91,4,9.07
6,91,4,8.65
7,91,4,8.5
8,91,4,9.17
9,91,4,6.85
10,91,4,8.69
11,91,4,8.81
12,91,4,8.15
13,91,4,8.98
14,91,4,8.85
15,91,4,6.93
16,91,4,8.57
17,91,4,8.61
18,91,4,10.03
19,91,4,8.06
20,91,4,8.63
21,91,4,9.9
22,91,4,7.05
23,91,4,8.09
24,91,4,9.6
25,91,4,9.07
26,91,4,10.24
27,91,4,9.26
28,91,4,8.23
29,91,4,8.57
30,91,4,8.52
31,91,4,10.0
32,91,4,7.5
33,91,4,8.53
34,91,4,7.87
35,91,4,6.59
36,91,4,7.94
37,91,4,7.67
38,91,4,9.45
39,91,4,7.62
40,91,4,8.55
41,91,4,8.8
42,91,4,9.12
43,91,4,7.13
44,91,4,6.54
45,91,4,7.9
46,91,4,7.17
47,91,4,7.54
48,91,4,6.23
49,91,4,7.61
50,91,4,6.88
51,91,4,7.49
52,91,4,6.9
53,91,4,6.81
54,91,4,7.42
55,91,4,4.93
56,91,4,5.8
57,91,4,7.99
58,91,4,6.34
59,91,4,7.16
60,91,4,7.67
61,91,4,5.91
62,91,4,6.4
63,91,4,5.54
64,91,4,7.34
65,91,4,6.96
66,91,4,5.0
67,91,4,5.57
68,91,4,6.05
69,91,4,6.29
70,91,4,5.74
71,91,4,8.21
72,91,4,6.53
73,91,4,6.88
74,91,4,6.18
75,91,4,6.14
76,91,4,5.92
77,91,4,6.93
78,91,4,5.21
79,91,4,7.0
80,91,4,7.06
81,91,4,6.76
82,91,4,6.1
83,91,4,6.96
84,91,4,6.95
85,91,4,6.69
86,91,4,6.2
87,91,4,5.89
88,91,4,5.62
89,91,4,6.37
90,91,4,4.52
91,91,4,5.2
92,91,4,6.67
93,91,4,7.76
94,91,4,7.57
95,91,4,6.19
96,91,4,4.88
97,91,4,7.3
98,91,4,5.77
99,91,4,7.51
0,92,4,8.08
1,92,4,5.72
2,92,4,7.42
3,92,4,6.96
4,92,4,8.46
5,92,4,6.81
6,92,4,8.9
7,92,4,7.09
8,92,4,6.94
9,92,4,6.65
10,92,4,9.28
11,92,4,8.05
12,92,4,9.01
13,92,4,7.42
14,92,4,6.84
15,92,4,7.94
16,92,4,8.28
17,92,4,8.38
18,92,4,8.95
19,92,4,10.05
20,92,4,8.05
21,92,4,8.48
22,92,4,8.49
23,92,4,8.6
24,92,4,8.27
25,92,4,9.64
26,92,4,7.9
27,92,4,9.67
28,92,4,8.84
29,92,4,8.89
30,92,4,7.79
31,92,4,8.76
32,92,4,9.28
33,92,4,7.88
34,92,4,8.26
35,92,4,8.09
36,92,4,9.06
37,92,4,7.45
38,92,4,8.01
39,92,4,7.69
40,92,4,9.96
41,92,4,10.3
42,92,4,7.4
43,92,4,7.78
44,92,4,8.79
45,92,4,9.32
46,92,4,5.82
47,92,4,8.75
48,92,4,6.41
49,92,4,8.48
50,92,4,8.82
51,92,4,8.05
52,92,4,8.27
53,92,4,6.5
54,92,4,7.67
55,92,4,7.27
56,92,4,7.45
57,92,4,8.04
58,92,4,6.62
59,92,4,8.49
60,92,4,7.05
61,92,4,7.15
62,92,4,8.69
63,92,4,5.82
64,92,4,6.3
65,92,4,6.47
66,92,4,6.23
67,92,4,7.54
68,92,4,7.83
69,92,4,6.06
70,92,4,8.73
71,92,4,5.29
72,92,4,6.45
73,92,4,6.56
74,92,4,5.2
75,92,4,6.68
76,92,4,4.98
77,92,4,5.34
78,92,4,6.2
79,92,4,6.37
80,92,4,4.66
81,92,4,6.73
82,92,4,6.21
83,92,4,5.82
84,92,4,6.1
85,92,4,7.21
86,92,4,5.61
87,92,4,7.55
88,92,4,6.73
89,92,4,6.52
90,92,4,6.27
91,92,4,6.44
92,92,4,7.47
93,92,4,6.81
94,92,4,8.78
95,92,4,7.02
96,92,4,6.23
97,92,4,6.04
98,92,4,7.07
99,92,4,7.04
0,93,4,5.26
1,93,4,7.34
2,93,4,8.38
3,93,4,8.73
4,93,4,6.78
5,93,4,8.68
6,93,4,5.95
7,93,4,7.62
8,93,4,8.38
9,93,4,8.06
10,93,4,6.93
11,93,4,8.36
12,93,4,7.63
13,93,4,8.13
14,93,4,8.26
15,93,4,6.93
16,93,4,9.08
17,93,4,7.99
18,93,4,9.2
19,93,4,9.17
20,93,4,8.27
21,93,4,10.21
22,93,4,9.31
23,93,4,8.52
24,93,4,8.33
25,93,4,7.92
26,93,4,8.9
27,93,4,10.64
28,93,4,8.97
29,93,4,8.22
30,93,4,9.53
31,93,4,7.43
32,93,4,8.62
33,93,4,9.56
34,93,4,7.41
35,93,4,9.07
36,93,4,8.45
37,93,4,8.9
38,93,4,8.76
39,93,4,8.22
40,93,4,10.52
41,93,4,8.0
42,93,4,8.67
43,93,4,8.65
44,93,4,6.36
45,93,4,7.75
46,93,4,6.89
47,93,4,7.71
48,93,4,6.36
49,93,4,8.04
50,93,4,8.85
51,93,4,6.59
52,93,4,7.44
53,93,4,7.76
54,93,4,6.76
55,93,4,8.6
56,93,4,9.14
57,93,4,8.17
58,93,4,6.54
59,93,4,8.21
60,93,4,6.25
61,93,4,6.18
62,93,4,6.18
63,93,4,5.91
64,93,4,5.71
65,93,4,7.4
66,93,4,6.61
67,93,4,6.8
68,93,4,8.65
69,93,4,5.37
70,93,4,6.74
71,93,4,6.92
72,93,4,6.0
73,93,4,5.5
74,93,4,8.09
75,93,4,6.0
76,93,4,6.35
77,93,4,5.88
78,93,4,7.74
79,93,4,6.93
80,93,4,6.85
81,93,4,6.97
82,93,4,6.91
83,93,4,7.79
84,93,4,5.75
85,93,4,5.95
86,93,4,6.17
87,93,4,8.18
88,93,4,5.22
89,93,4,7.14
90,93,4,6.24
91,93,4,7.71
92,93,4,8.59
93,93,4,8.53
94,93,4,6.11
95,93,4,6.77
96,93,4,7.62
97,93,4,7.06
98,93,4,7.25
99,93,4,5.38
0,94,4,5.86
1,94,4,6.62
2,94,4,8.21
3,94,4,7.23
4,94,4,7.21
5,94,4,6.92
6,94,4,8.22
7,94,4,8.4
8,94,4,7.16
9,94,4,8.34
10,94,4,5.69
11,94,4,7.22
12,94,4,8.2
13,94,4,8.27
14,94,4,7.02
15,94,4,7.64
16,94,4,8.87
17,94,4,8.61
18,94,4,7.13
19,94,4,8.52
20,94,4,8.03
21,94,4,8.85
22,94,4,7.36
23,94,4,9.78
24,94,4,10.01
25,94,4,8.56
26,94,4,6.95
27,94,4,8.09
28,94,4,7.4
29,94,4,8.17
30,94,4,8.86
31,94,4,9.07
32,94,4,8.9
33,94,4,9.14
34,94,4,8.87
35,94,4,7.95
36,94,4,7.99
37,94,4,7.76
38,94,4,8.29
39,94,4,6.95
40,94,4,7.07
41,94,4,7.42
42,94,4,5.42
43,94,4,9.22
44,94,4,8.31
45,94,4,6.23
46,94,4,7.26
47,94,4,8.35
48,94,4,7.44
49,94,4,7.07
50,94,4,7.09
51,94,4,7.63
52,94,4,6.65
53,94,4,5.84
54,94,4,6.54
55,94,4,6.03
56,94,4,5.59
57,94,4,8.03
58,94,4,6.88
59,94,4,6.83
60,94,4,5.66
61,94,4,8.34
62,94,4,6.66
63,94,4,5.99
64,94,4,5.85
65,94,4,6.6
66,94,4,7.56
67,94,4,6.4
68,94,4,7.49
69,94,4,5.37
70,94,4,7.35
71,94,4,6.97
72,94,4,6.12
73,94,4,5.84
74,94,4,7.78
75,94,4,6.14
76,94,4,9.0
77,94,4,6.18
78,94,4,7.22
79,94,4,5.71
80,94,4,7.59
81,94,4,5.43
82,94,4,5.12
83,94,4,6.11
84,94,4,5.35
85,94,4,6.85
86,94,4,5.76
87,94,4,6.59
88,94,4,5.3
89,94,4,6.09
90,94,4,6.54
91,94,4,6.61
92,94,4,5.97
93,94,4,4.36
94,94,4,6.52
95,94,4,4.99
96,94,4,6.61
97,94,4,5.66
98,94,4,6.48
99,94,4,5.45
0,95,4,7.21
1,95,4,7.25
2,95,4,7.5
3,95,4,7.62
4,95,4,7.45
5,95,4,8.31
6,95,4,7.2
7,95,4,7.6
8,95,4,7.72
9,95,4,8.02
10,95,4,6.54
11,95,4,9.09
12,95,4,8.32
13,95,4,9.53
14,95,4,8.79
15,95,4,8.36
16,95,4,8.31
17,95,4,7.01
18,95,4,8.47
19,95,4,8.05
20,95,4,7.21
21,95,4,8.75
22,95,4,9.72
23,95,4,8.08
24,95,4,10.08
25,95,4,9.09
26,95,4,7.1
27,95,4,8.75
28,95,4,9.74
29,95,4,8.43
30,95,4,7.58
31,95,4,7.48
32,95,4,8.57
33,95,4,7.64
34,95,4,8.98
35,95,4,8.7
36,95,4,9.53
37,95,4,7.29
38,95,4,8.32
39,95,4,8.7
40,95,4,7.96
41,95,4,7.07
42,95,4,8.57
43,95,4,8.94
44,95,4,8.21
45,95,4,6.47
46,95,4,7.61
47,95,4,8.4
48,95,4,6.51
49,95,4,7.78
50,95,4,7.11
51,95,4,5.95
52,95,4,7.28
53,95,4,7.24
54,95,4,7.69
55,95,4,5.12
56,95,4,5.84
57,95,4,8.98
58,95,4,5.7
59,95,4,5.04
60,95,4,6.76
61,95,4,7.9
62,95,4,7.42
63,95,4,6.07
64,95,4,6.61
65,95,4,6.03
66,95,4,7.64
67,95,4,7.05
68,95,4,8.29
69,95,4,7.13
70,95,4,6.06
71,95,4,7.63
72,95,4,6.52
73,95,4,6.14
74,95,4,6.57
75,95,4,7.4
76,95,4,7.34
77,95,4,6.27
78,95,4,7.07
79,95,4,5.98
80,95,4,7.0
81,95,4,5.91
82,95,4,5.85
83,95,4,5.8
84,95,4,7.57
85,95,4,6.66
86,95,4,7.09
87,95,4,6.48
88,95,4,7.53
89,95,4,6.35
90,95,4,6.17
91,95,4,5.56
92,95,4,7.07
93,95,4,7.78
94,95,4,6.65
95,95,4,6.03
96,95,4,5.84
97,95,4,5.62
98,95,4,6.85
99,95,4,6.12
0,96,4,7.82
1,96,4,8.1
2,96,4,8.07
3,96,4,6.73
4,96,4,7.11
5,96,4,7.87
6,96,4,7.28
7,96,4,7.14
8,96,4,6.28
9,96,4,7.88
10,96,4,7.02
11,96,4,6.87
12,96,4,8.39
13,96,4,8.61
14,96,4,6.81
15,96,4,7.83
16,96,4,7.07
17,96,4,7.62
18,96,4,8.66
19,96,4,7.97
20,96,4,8.45
21,96,4,8.96
22,96,4,8.53
23,96,4,7.42
24,96,4,7.9
25,96,4,9.65
26,96,4,8.43
27,96,4,8.17
28,96,4,7.38
29,96,4,7.61
30,96,4,8.63
31,96,4,7.76
